postal_code;locality_name;state_name;lat;lon
G4237;BALDE POZO;Santiago Del Estero;"Argentina";-28.2667;-64.9417
G4237;SAN JOSE (LAS PEÑAS, DPTO.CHOYA);Santiago Del Estero;"Argentina";-28.2667;-64.9417
G4237;LAS PEÑAS;Santiago Del Estero;"Argentina";-28.2833;-64.9167
G4237;TRES CERROS;Santiago Del Estero;"Argentina";-28.25;-64.9667
G4238;PROVIDENCIA;Santiago Del Estero;"Argentina";-28.65;-64.55
G4238;VILLA GUASAYAN;Santiago Del Estero;"Argentina";-27.8667;-64.85
G4238;GUASAYAN;Santiago Del Estero;"Argentina";-27.8667;-64.85
G4238;LAS TALITAS;Santiago Del Estero;"Argentina";-27.9167;-65.15
G4238;JUMIAL;Santiago Del Estero;"Argentina";-28.0333;-63.9833
G4238;EL TRECE;Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;VILLARES;Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;ILIAGES;Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;SAN PEDRO (DPTO. GUASAYAN);Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;MORON;Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;PUESTO DEL MEDIO (SAN PEDRO, DPTO. GUASAYAN);Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;SAN JOSE (GUASAYAN, DPTO.GUASAYAN);Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;EL SIMBOLAR;Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;POZO CEBADO (SAN PEDRO, DPTO. GUASAYAN);Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;AIBALITO (SAN PEDRO, DPTO.GUASAYAN);Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;LAS MARAVILLAS;Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;EL CARMEN (SAN PEDRO, DPTO. GUASAYAN);Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;CAMPO VERDE (GUASAYAN, DPTO. GUASAYAN);Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;TIBILAR;Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;EL CADILLO;Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;LOS COBRES;Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;EL PORVENIR (GUASAYAN, DPTO. GUASAYAN);Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;SAN LORENZO (SANPEDRO, DPTO.GUASAYAN);Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;PAMPA POZO (GUASAYAN, DPTO. GUASAYAN);Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;PUESTO DE DIAZ (SAN PEDRO, DPTO. GUASAYAN);Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;MEDIO MUNDO;Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;PALMITAS (GUASAYAN, DPTO. GUASAYAN);Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;SAN ANTONIO (SAN PEDRO, DPTO.GUASAYAN);Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;LAS JUNTAS;Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;LOMA DE YESO;Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;LA CHILCA (SAN PEDRO, DPTO.GUASAYAN);Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;SAN JUAN (SAN PEDRO, DPTO.GUASAYAN);Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;TALA POZO (GUASAYAN, DPTO.GUASAYAN);Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;9 DE JULIO (SAN PEDRO, DPTO. GUASAYAN);Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;AHI VEREMOS (GUASAYAN, DPTO.GUASAYAN);Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;ABRA DE QUIMIL;Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;LOS CORREAS;Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;AGUJEREADO;Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;EL PUESTITO (GUASAYAN, DPTO. GUASAYAN);Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;SAN RAMON (GUASAYAN, DPTO.GUASAYAN);Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4238;CODILLO;Santiago Del Estero;"Argentina";-28.0667;-64.6767
G4239;POZANCON;Santiago Del Estero;"Argentina";-27.9667;-64.9333
G4296;CARDOZOS;Santiago Del Estero;"Argentina";-27.9333;-64.1667
G4296;CHAÑAR PUJIO (SILIPICA, DPTO.SILIPICA);Santiago Del Estero;"Argentina";-27.9333;-64.1667
G4298;ALBARDON CHUÑA;Santiago Del Estero;"Argentina";-27.9333;-64.1667
G4300;EL CARMEN (LA BANDA, DPTO. BANDA);Santiago Del Estero;"Argentina";-27.7222;-64.1944
G4300;KILOMETRO 661 (APEADERO FCGB);Santiago Del Estero;"Argentina";-27.7222;-64.1944
G4300;EL ROSARIO (LA BANDA, DPTO. BANDA);Santiago Del Estero;"Argentina";-27.7222;-64.1944
G4300;LAS HERMANAS;Santiago Del Estero;"Argentina";-27.7222;-64.1944
G4300;VILLA INES;Santiago Del Estero;"Argentina";-27.7222;-64.1944
G4300;LOS NARANJOS (ESTACION FCGB);Santiago Del Estero;"Argentina";-27.7222;-64.1944
G4300;SANTOS LUGARES (LA BANDA, DPTO.BANDA);Santiago Del Estero;"Argentina";-27.7222;-64.1944
G4300;KILOMETRO 659 (FCGB, EL CRUCE);Santiago Del Estero;"Argentina";-27.7222;-64.1944
G4300;COLONIA MARIA LUISA;Santiago Del Estero;"Argentina";-27.7222;-64.1944
G4300;EL CRUCE (KILOMETRO 659, FCGB, DPTO. BANDA);Santiago Del Estero;"Argentina";-27.7222;-64.1944
G4300;NUEVA ANTAJE;Santiago Del Estero;"Argentina";-27.7222;-64.1944
G4300;VILLA UNION (LA BANDA, DPTO. BANDA);Santiago Del Estero;"Argentina";-27.7222;-64.1944
G4300;EL BOSQUE;Santiago Del Estero;"Argentina";-27.7222;-64.1944
G4300;SAN CARLOS (LA BANDA-DPTO.BANDA);Santiago Del Estero;"Argentina";-27.7222;-64.1944
G4300;NUEVA TRINIDAD (LA BANDA, DPTO. BANDA);Santiago Del Estero;"Argentina";-27.7222;-64.1944
G4300;KILOMETRO 665 (APEADERO FCGB);Santiago Del Estero;"Argentina";-27.7222;-64.1944
G4300;LA ISLA (LA BANDA, DPTO. BANDA);Santiago Del Estero;"Argentina";-27.7222;-64.1944
G4300;LA GRANJA (LA BANDA-DPTO.BANDA);Santiago Del Estero;"Argentina";-27.7222;-64.1944
G4300;SAN JUAN (LA BANDA, DPTO.BANDA);Santiago Del Estero;"Argentina";-27.7222;-64.1944
G4300;EL ALAMBRADO (LA BANDA, DPTO.BANDA);Santiago Del Estero;"Argentina";-27.7222;-64.1944
G4300;RINCON (LA BANDA-DPTO.BANDA);Santiago Del Estero;"Argentina";-27.7222;-64.1944
G4300;EL PARAISO (LA BANDA, DPTO. BANDA);Santiago Del Estero;"Argentina";-27.7222;-64.1944
G4300;BARRIO ESTE;Santiago Del Estero;"Argentina";-27.7222;-64.1944
G4300;CUYOJ;Santiago Del Estero;"Argentina";-27.6667;-64.1167
G4300;LA BANDA;Santiago Del Estero;"Argentina";-27.7333;-64.25
G4300;RUBIA MORENO;Santiago Del Estero;"Argentina";-27.7667;-64.2167
G4301;MOJON;Santiago Del Estero;"Argentina";-26.1;-64.3167
G4301;SEPULTURA;Santiago Del Estero;"Argentina";-27.75;-63.95
G4301;LA RIVERA;Santiago Del Estero;"Argentina";-27.8833;-64.1
G4301;CHURQUI;Santiago Del Estero;"Argentina";-26.3167;-63.75
G4301;BABILONIA;Santiago Del Estero;"Argentina";-26.0833;-63.8
G4301;MANGA BAJADA;Santiago Del Estero;"Argentina";-26.0333;-63.7167
G4301;POZO LIMPIO;Santiago Del Estero;"Argentina";-26.7833;-63.5667
G4301;CHAÑAR BAJADA;Santiago Del Estero;"Argentina";-26.25;-63.7833
G4301;POZO DEL CASTAÑO;Santiago Del Estero;"Argentina";-26.8667;-63.25
G4301;CALLEJON BAJADA;Santiago Del Estero;"Argentina";-27.1167;-63.6333
G4301;LA MANGA;Santiago Del Estero;"Argentina";-26.3833;-63.7167
G4301;BANDERA BAJADA;Santiago Del Estero;"Argentina";-27.2333;-63.5167
G4301;CASPI CORRAL;Santiago Del Estero;"Argentina";-27.3667;-63.5333
G4301;TABLADA DEL BOQUERON;Santiago Del Estero;"Argentina";-27.2;-63.6333
G4301;VILLA ROBLES;Santiago Del Estero;"Argentina";-27.9333;-64.1333
G4301;LOS ARIAS;Santiago Del Estero;"Argentina";-27.8667;-64.15
G4301;SAN JOSE DEL BOQUERON;Santiago Del Estero;"Argentina";-26.1333;-63.7167
G4301;VILLA PALMAR;Santiago Del Estero;"Argentina";-26.7833;-63.4333
G4301;HOYO CERCO;Santiago Del Estero;"Argentina";-26.6333;-63.65
G4301;VILLA HIPOLITA;Santiago Del Estero;"Argentina";-27.7667;-63.9833
G4301;TAJAMAR;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;CARDON ESQUINA;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;CASA VERDE;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;CEJA;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;LA GUARDIA (DPTO. FIGUEROA);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;FORTUNA;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;HUANCHANA;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;HUÑAJCITO;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;GUARCAN;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;ESTEROS (DPTO. ALBERDI);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;JUMI VIEJO;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;SAN VICENTE-FIGUEROA;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;SANTA CRUZ (HUACHANA, DPTO.ALBERDI);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;RIO MUERTO;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;EL PORVENIR (NUEVA GRANADA, DPTO. ALBERDI);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;CANTAROS;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;EL BAÑADERO;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;ZANJA;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;EL PORVENIR (TACANITAS, DPTO. PELLEGRINI);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;AREAS;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;EL CHAÑAR (MONTE REDONDO, DPTO. FIGUEROA);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;EL OLIVAR;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;BAJO GRANDE (TACANITAS, DPTO. PELLEGRINI);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;BELGRANO (SAN JOSE DEL BOQUERON, DPTO. COPO);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;CAÑADA ESCOBAR;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;EL MILAGRO;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;EL PIRUCHO;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;AGUAS COLORADAS;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;VINAL VIEJO;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;EL CERRITO;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;LA HIGUERA (DPTO. SAN MARTIN);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;SAN LUIS (TACANITAS, DPTO.PELLEGRINI Y ALBERDI);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;PORONGOS (TABLADA DEL BOQUERON, DPTO. FIGUEROA);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;RANCHITOS (CHURQUI, DPTO. ALBERDI);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;NUEVA GRANADA (DPTO. ALBERDI);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;LOS PEREYRA;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;PALMA POZO;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;RINCON (TABLADA DEL BOQUERON-DPTO.FIGUEROA);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;PALIZAS;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;SAN GREGORIO (DPTO.JIMENEZ);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;NUEVO SIMBOLAR;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;QUEBRACHO YACU;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;SAN JORGE (DPTO.FIGUEROA);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;MAJANCITO;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;NARANJITO (HUACHANA, DPTO. ALBERDI);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;LAS PALMITAS;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;SANTA RITA (TABLADA DEL BOQUERON-DPTO.FOGUEROA);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;QUEBRACHAL (TABLADA DEL BOQUERON, DPTO. FIGUEROA);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;SALADILLO (CHURQUI, DPTO. ALBERDI);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;MORADITO;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;RANCHITOS (TACANITAS, DPTO. PELLEGRINI);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;REPARO;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;SAN JOSE (BANDERA BAJADA, DPTO.FIGUEROA);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;RETIRO (VILLA PALMAR, DPTO. ALBERDI);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;MONTEVIDEO;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;SAN JOSE (MONTE REDONDO, DPTO.FIGUEROA);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;SAN PABLO (DPTO.FIGUEROA);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;LA PAZ (VILLA ROBLES-DPTO.ROBLES);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;SANTA ROSA (SAN PABLO-DPTO.FIGUEROA);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;POZO GRANDE (VILLA PALMAR, DPTO. ALBERDI);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;NORQUEOJ;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;MONTE REDONDO (DPTO. FIGUEROA);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;SAN ROQUE (DPTO.FIGUEROA);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;SAN VICENTE (SAN JOSE DEL BOQUERON, DPTO.COPO);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;SANTO DOMINGO ROBLES;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;VILLA HUAÑUNA;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;TUSCA BAJADA;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;TACANILLAS;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;SAUCE ESQUINA;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;TACANITAS (DPTO.PELLEGRINI);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;VILLA NUEVA (SAN GREGORIO, DPTO. PELLEGRINI);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;TARPUNA;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;SORIA BAJADA;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;TRAMO 16;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;POZO DEL SIMBOL;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;SANTOS LUGARES (DPTO. ALBERDI);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;MASUMPA;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;LA PALOMA (HUACHANA-DPTO.ALBERDI);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;POZO VERDE (VILLA ROBLES, DPTO. ROBLES);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;CAMPO GRANDE (VILLA PALMAR, DPTO.ALBERDI);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;SAN RAMON (HUACHANA-DPTO.ALBERDI);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;BUEN LUGAR (NUEVA GRANADA-DPTO.ALBERDI);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;POTRERO BAJADA;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;TACO POZO (NUEVA GRANADA, DPTO.ALBERDI);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;CUQUENOS;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;CHAÑAR ESQUINA;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;CHILE;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;DIQUE FIGUEROA;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;ESTECO;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;EL QUEMADO (MONTE REDONDO, DPTO. FIGUEROA);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;CHURQUI ESQUINA;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;CHAÑAR POZO (HUACHANA, DPTO. ALBERDI);Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;LA PACIENCIA;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;SANTO DOMINGO PELLEGRINI;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4301;LA LOMADA;Santiago Del Estero;"Argentina";-26.9242;-63.7667
G4302;SAN MARTIN (SAN RAMON, DPTO.BANDA);Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;LA FALDA (SAN RAMON, DPTO. BANDA);Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;PALERMO (CHAUPI POZO, DPTO. BANDA);Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;LOMA NEGRA;Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;SAN RAMON (DPTO. BANDA);Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;LAS COLONIAS (SAN RAMON,DPTO.BANDA);Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;CHAÑAR PUJIO (ARDILES, DPTO. BANDA);Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;MEDIA FLOR (VILMER, DPTO. BANDA);Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;CORBALANES;Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;KISKA HURMANA;Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;LOS DIAZ;Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;SARMIENTO;Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;EL CEBOLLIN;Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;LOS ALDERETES;Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;BANEGAS;Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;TURENA;Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;GUAYCURU;Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;LOS PUNTOS;Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;EL PUENTE (CHAUPI POZO, DPTO. BANDA);Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;SAN ANDRES (VILMER, DPTO.ROBLES);Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;SANTA RITA (SAN RAMON-DPTO.BANDA);Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;LOS ROMANOS;Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;LOS PUESTOS;Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;EL OJO DE AGUA;Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;LOS GALLARDOS;Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;LA CAÑADA (SAN RAMON-DPTO.BANDA);Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;TAPERAS;Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;LOS DOCE QUEBRACHOS;Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;SAN ROQUE (SAN RAMON-DPTO.BANDA);Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;LA GERMANIA;Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;SANTA ROSA (SAN RAMON-DPTO.BANDA);Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;SURI POZO (VILMER-DPTO.BANDA);Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;ARDILES DE LA COSTA;Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;LOS HERREROS;Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;SANTA CRUZ (SAN RAMON, DPTO.BANDA);Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;ACOSTA;Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;SAN LORENZO (SAN RAMON, DPTO.BANDA);Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;QUISHCA;Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;COLONIA;Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;LA CUARTEADA;Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;ROMANOS;Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;SINQUEN PUNCO;Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;LA VUELTA (SAN RAMON, DPTO. BANDA);Santiago Del Estero;"Argentina";-27.5625;-64.3271
G4302;ANTAJE;Santiago Del Estero;"Argentina";-27.6167;-64.2667
G4302;CHAUPI POZO;Santiago Del Estero;"Argentina";-27.5167;-64.4333
G4302;ALTO POZO;Santiago Del Estero;"Argentina";-27.3667;-64.4667
G4302;ARDILES;Santiago Del Estero;"Argentina";-27.4;-64.5
G4302;VILMER;Santiago Del Estero;"Argentina";-27.7833;-64.15
G4302;EL CERCADO;Santiago Del Estero;"Argentina";-27.7667;-64.1167
G4302;EL AIBE;Santiago Del Estero;"Argentina";-27.6;-64.2667
G4302;QUITA PUNCO;Santiago Del Estero;"Argentina";-27.45;-64.4167
G4303;ANCHORIGA;Santiago Del Estero;"Argentina";-27.1846;-64.0675
G4304;LAS TIGRESAS;Santiago Del Estero;"Argentina";-26.5333;-64.3167
G4304;LOS TUNALES;Santiago Del Estero;"Argentina";-26.5333;-64.3167
G4304;SOTELLITOS;Santiago Del Estero;"Argentina";-26.5333;-64.3167
G4304;ISLA DE LOS SOTELOS;Santiago Del Estero;"Argentina";-26.5333;-64.3167
G4304;CHAÑAR POZO (DPTO. RIO HONDO);Santiago Del Estero;"Argentina";-26.5333;-64.3167
G4304;SOTELOS;Santiago Del Estero;"Argentina";-26.5333;-64.3167
G4304;LOS ROBLES;Santiago Del Estero;"Argentina";-26.5333;-64.3167
G4304;LA FORTUNA (GRAMILLA-DPTO.JIMENEZ;Santiago Del Estero;"Argentina";-26.5333;-64.3167
G4304;SALADILLO (CHAÑAR POZO, DPTO. RIO HONDO);Santiago Del Estero;"Argentina";-26.5333;-64.3167
G4304;LAS ORELLANAS;Santiago Del Estero;"Argentina";-26.5333;-64.3167
G4304;LOS QUEBRACHOS;Santiago Del Estero;"Argentina";-26.5333;-64.3167
G4304;TUNALES;Santiago Del Estero;"Argentina";-26.5333;-64.3167
G4304;ALGARROBALES;Santiago Del Estero;"Argentina";-25.7667;-64.0167
G4304;GRAMILLA;Santiago Del Estero;"Argentina";-27.3;-64.6167
G4306;BOCA DEL TIGRE;Santiago Del Estero;"Argentina";-27.25;-64.7167
G4306;POLEO POZO;Santiago Del Estero;"Argentina";-27.0333;-64.7167
G4306;EL CHARCO;Santiago Del Estero;"Argentina";-27.2333;-64.7
G4306;POZUELOS;Santiago Del Estero;"Argentina";-27.3167;-64.7667
G4306;EL AÑIL;Santiago Del Estero;"Argentina";-27.15;-64.6167
G4306;TORO POZO (DPTO. JIMENEZ);Santiago Del Estero;"Argentina";-27.1967;-64.7033
G4306;CHARCO VIEJO;Santiago Del Estero;"Argentina";-27.1967;-64.7033
G4306;CASILLA DEL MEDIO;Santiago Del Estero;"Argentina";-27.1967;-64.7033
G4306;TRES CRUCES;Santiago Del Estero;"Argentina";-27.1967;-64.7033
G4306;LAS ABRAS;Santiago Del Estero;"Argentina";-27.1967;-64.7033
G4306;CASHICO;Santiago Del Estero;"Argentina";-27.1967;-64.7033
G4308;TRAMO VEINTISEIS;Santiago Del Estero;"Argentina";-27.7889;-64.0278
G4308;CACHICO;Santiago Del Estero;"Argentina";-27.7889;-64.0278
G4308;SAN PASCUAL;Santiago Del Estero;"Argentina";-27.7889;-64.0278
G4308;SAN GUILLERMO;Santiago Del Estero;"Argentina";-27.7889;-64.0278
G4308;TUSCA POZO (BELTRAN, DPTO.ROBLES);Santiago Del Estero;"Argentina";-27.7889;-64.0278
G4308;YANTA;Santiago Del Estero;"Argentina";-27.7889;-64.0278
G4308;MIRCA;Santiago Del Estero;"Argentina";-27.7889;-64.0278
G4308;MORCILLO;Santiago Del Estero;"Argentina";-27.7889;-64.0278
G4308;BELTRAN (DPTO.ROBLES);Santiago Del Estero;"Argentina";-27.7889;-64.0278
G4308;BUEY MUERTO;Santiago Del Estero;"Argentina";-27.7889;-64.0278
G4308;HIGUERA CHAQUI;Santiago Del Estero;"Argentina";-27.7889;-64.0278
G4308;LA FLORIDA (BELTRAN-DPTO.ROBLES);Santiago Del Estero;"Argentina";-27.7889;-64.0278
G4308;TACO PUJIO;Santiago Del Estero;"Argentina";-27.85;-64.0667
G4308;JANTA;Santiago Del Estero;"Argentina";-27.7833;-64
G4308;SANTA INES;Santiago Del Estero;"Argentina";-27.7333;-64.0167
G4312;FORRES;Santiago Del Estero;"Argentina";-27.8833;-63.9667
G4312;MORELLO;Santiago Del Estero;"Argentina";-27.8833;-63.9667
G4312;MILI;Santiago Del Estero;"Argentina";-27.8833;-63.9667
G4313;ATOJ POZO;Santiago Del Estero;"Argentina";-28.425;-63.7542
G4313;ASPA SINCHI BREA POZO, DPTO. SAN MARTIN);Santiago Del Estero;"Argentina";-28.425;-63.7542
G4313;CHARQUINA;Santiago Del Estero;"Argentina";-28.425;-63.7542
G4313;BARRIAL ALTO;Santiago Del Estero;"Argentina";-28.425;-63.7542
G4313;TALA POZO (ATOJ POZO, DPTO.SAN MARTIN);Santiago Del Estero;"Argentina";-28.425;-63.7542
G4313;BREA POZO VIEJO;Santiago Del Estero;"Argentina";-28.425;-63.7542
